// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 11:01:28.27,295,-268,-2030,-3,-42,54,-93,127,-220,-17
,2,2023-10-27 11:01:28.28,299,-272,-2038,-5,-43,58,-95,56,-151,19
,3,2023-10-27 11:01:28.29,295,-266,-2025,-6,-45,57,-90,137,-227,-23
,4,2023-10-27 11:01:28.30,303,-262,-2013,-13,-41,58,-98,53,-151,22
,5,2023-10-27 11:01:28.31,295,-252,-2025,-24,-35,56,-94,140,-234,-23
,6,2023-10-27 11:01:28.32,295,-256,-2028,-30,-30,56,-107,53,-160,27
,7,2023-10-27 11:01:28.33,286,-243,-2030,-34,-29,54,-97,138,-235,-20
,8,2023-10-27 11:01:28.34,284,-251,-2024,-39,-33,51,-118,42,-160,38
,9,2023-10-27 11:01:28.35,292,-253,-2021,-42,-30,50,-115,126,-241,-5
,10,2023-10-27 11:01:28.36,283,-249,-2025,-48,-25,49,-141,22,-163,59
,11,2023-10-27 11:01:28.37,293,-250,-2022,-50,-20,46,-117,113,-230,2
,12,2023-10-27 11:01:28.38,295,-246,-2011,-52,-11,42,-141,16,-157,62
,13,2023-10-27 11:01:28.39,296,-236,-2015,-53,-2,36,-119,115,-234,2
,14,2023-10-27 11:01:28.40,290,-247,-2027,-57,9,32,-149,12,-161,68
,15,2023-10-27 11:01:28.41,281,-241,-2030,-58,8,29,-112,126,-238,-7
,16,2023-10-27 11:01:28.42,298,-242,-2024,-55,10,28,-150,14,-164,68
,17,2023-10-27 11:01:28.43,289,-245,-2024,-49,9,28,-112,128,-240,-8
,18,2023-10-27 11:01:28.44,290,-242,-2039,-49,9,23,-154,10,-164,72
,19,2023-10-27 11:01:28.45,283,-238,-2040,-47,10,23,-110,131,-241,-10
,20,2023-10-27 11:01:28.46,292,-232,-2044,-42,9,20,-156,8,-164,74
,21,2023-10-27 11:01:28.47,305,-232,-2034,-37,3,15,-109,123,-232,-7
,22,2023-10-27 11:01:28.48,297,-230,-2032,-33,4,13,-158,6,-164,76
,23,2023-10-27 11:01:28.49,285,-229,-2040,-30,5,8,-104,135,-239,-15
,24,2023-10-27 11:01:28.50,289,-237,-2040,-29,5,5,-155,4,-159,75
,25,2023-10-27 11:01:28.51,291,-233,-2022,-28,2,8,-96,135,-231,-19
,26,2023-10-27 11:01:28.52,285,-232,-2024,-24,5,10,-161,-5,-156,83
,27,2023-10-27 11:01:28.53,281,-237,-2024,-28,5,13,-98,137,-235,-19
,28,2023-10-27 11:01:28.54,288,-236,-2038,-33,9,23,-163,-1,-162,82
,29,2023-10-27 11:01:28.55,278,-235,-2039,-33,-1,31,-89,150,-239,-30
,30,2023-10-27 11:01:28.56,265,-229,-2048,-27,-9,40,-159,6,-165,76
,31,2023-10-27 11:01:28.57,280,-220,-2033,-23,-16,47,-79,154,-233,-37
,32,2023-10-27 11:01:28.58,275,-223,-2026,-26,-21,51,-151,5,-156,73
,33,2023-10-27 11:01:28.59,286,-230,-2034,-30,-25,55,-70,163,-233,-46
,34,2023-10-27 11:01:28.60,259,-246,-2050,-23,-30,59,-159,5,-164,77
,35,2023-10-27 11:01:28.61,258,-238,-2061,-18,-39,65,-78,164,-242,-43
,36,2023-10-27 11:01:28.62,265,-234,-2063,-11,-52,75,-166,1,-167,82
,37,2023-10-27 11:01:28.63,262,-222,-2051,-10,-59,77,-78,160,-238,-41
,38,2023-10-27 11:01:28.64,276,-213,-2033,-11,-57,79,-167,3,-170,82
,39,2023-10-27 11:01:28.65,270,-215,-2029,-15,-55,74,-77,172,-249,-47
,40,2023-10-27 11:01:28.66,279,-203,-2032,-20,-47,70,-177,5,-182,86
,41,2023-10-27 11:01:28.67,267,-205,-2024,-20,-40,65,-84,177,-261,-46
,42,2023-10-27 11:01:28.68,271,-205,-2021,-18,-33,57,-186,8,-194,89
,43,2023-10-27 11:01:28.69,277,-206,-2013,-15,-27,50,-86,186,-272,-50
,44,2023-10-27 11:01:28.70,287,-202,-2016,-13,-14,45,-196,11,-207,92
,45,2023-10-27 11:01:28.71,268,-208,-2016,-14,-4,39,-96,188,-284,-46
,46,2023-10-27 11:01:28.72,272,-213,-2022,-15,9,32,-205,10,-215,97
,47,2023-10-27 11:01:28.73,275,-218,-2027,-15,20,29,-97,190,-287,-46
,48,2023-10-27 11:01:28.74,278,-214,-2020,-14,26,23,-213,5,-218,104
,49,2023-10-27 11:01:28.75,286,-209,-2023,-9,33,18,-100,189,-289,-44
,50,2023-10-27 11:01:28.76,283,-213,-2033,-4,38,11,-208,10,-218,99
,51,2023-10-27 11:01:28.77,274,-208,-2044,-2,31,6,-92,197,-289,-52
,52,2023-10-27 11:01:28.78,264,-208,-2043,5,23,2,-212,6,-218,103
,53,2023-10-27 11:01:28.79,269,-215,-2044,14,11,4,-91,199,-290,-54
,54,2023-10-27 11:01:28.80,276,-213,-2044,18,-4,2,-212,2,-214,105
,55,2023-10-27 11:01:28.81,290,-214,-2041,17,-8,3,-90,192,-282,-51
,56,2023-10-27 11:01:28.82,275,-223,-2044,18,-15,4,-211,2,-213,104
,57,2023-10-27 11:01:28.83,277,-218,-2038,25,-21,6,-81,190,-271,-54
,58,2023-10-27 11:01:28.84,274,-231,-2037,30,-28,7,-209,3,-212,103
,59,2023-10-27 11:01:28.85,277,-232,-2029,34,-27,9,-77,197,-274,-60
,60,2023-10-27 11:01:28.86,283,-239,-2025,36,-24,12,-213,3,-216,105
,61,2023-10-27 11:01:28.87,285,-238,-2027,39,-17,12,-76,195,-271,-59
,62,2023-10-27 11:01:28.88,292,-235,-2034,36,-14,13,-220,-8,-212,114
,63,2023-10-27 11:01:28.89,279,-232,-2037,34,-10,13,-68,201,-269,-66
,64,2023-10-27 11:01:28.90,263,-229,-2042,31,-10,15,-210,7,-217,101
,65,2023-10-27 11:01:28.91,273,-228,-2035,29,-11,16,-64,206,-270,-71
,66,2023-10-27 11:01:28.92,271,-225,-2029,22,-11,18,-203,6,-209,98
,67,2023-10-27 11:01:28.93,272,-231,-2037,15,-12,20,-50,201,-251,-75
,68,2023-10-27 11:01:28.94,270,-220,-2038,7,-12,21,-201,1,-202,100
,69,2023-10-27 11:01:28.95,277,-226,-2036,-1,-12,19,-56,194,-250,-69
,70,2023-10-27 11:01:28.96,267,-224,-2036,-6,-15,21,-206,0,-206,103
,71,2023-10-27 11:01:28.97,264,-222,-2033,-6,-16,22,-57,195,-252,-69
,72,2023-10-27 11:01:28.98,267,-229,-2035,-9,-18,22,-201,4,-205,98
,73,2023-10-27 11:01:28.99,269,-225,-2033,-15,-19,26,-48,198,-246,-75
,74,2023-10-27 11:01:29.00,263,-223,-2038,-16,-22,25,-210,-4,-206,107
,75,2023-10-27 11:01:29.01,267,-233,-2028,-18,-24,29,-61,180,-241,-59
,76,2023-10-27 11:01:29.02,268,-222,-2057,-16,-9,28,-222,-18,-204,120
,77,2023-10-27 11:01:29.03,254,-229,-2057,-21,-29,32,-68,174,-242,-53
,78,2023-10-27 11:01:29.04,273,-236,-2034,-24,-34,38,-231,-23,-208,127
,79,2023-10-27 11:01:29.05,270,-219,-2031,-18,-31,38,-79,158,-237,-39
,80,2023-10-27 11:01:29.06,268,-218,-2037,-19,-29,37,-241,-38,-203,139
,81,2023-10-27 11:01:29.07,276,-224,-2030,-21,-35,35,-89,147,-236,-29
,82,2023-10-27 11:01:29.08,268,-216,-2037,-19,-35,37,-248,-44,-204,146
,83,2023-10-27 11:01:29.09,256,-215,-2028,-13,-41,35,-86,142,-228,-28
,84,2023-10-27 11:01:29.10,248,-216,-2048,-12,-41,39,-245,-48,-197,146
,85,2023-10-27 11:01:29.11,261,-210,-2061,-20,-38,40,-89,138,-227,-24
,86,2023-10-27 11:01:29.12,271,-214,-2044,-39,-14,37,-253,-51,-202,152
,87,2023-10-27 11:01:29.13,254,-215,-2032,-33,-23,39,-99,132,-231,-16
,88,2023-10-27 11:01:29.14,251,-215,-2035,-30,-20,38,-261,-58,-203,159
,89,2023-10-27 11:01:29.15,256,-208,-2026,-23,-28,39,-100,116,-216,-8
,90,2023-10-27 11:01:29.16,255,-211,-2028,-22,-24,37,-258,-64,-194,161
,91,2023-10-27 11:01:29.17,254,-215,-2035,-17,-25,36,-94,119,-213,-12
,92,2023-10-27 11:01:29.18,252,-208,-2032,-13,-25,35,-261,-60,-201,160
,93,2023-10-27 11:01:29.19,256,-211,-2040,-15,-14,37,-105,115,-220,-5
,94,2023-10-27 11:01:29.20,244,-217,-2024,-21,-11,34,-265,-60,-205,162
,95,2023-10-27 11:01:29.21,268,-212,-2037,-19,-13,38,-91,118,-209,-13
,96,2023-10-27 11:01:29.22,259,-215,-2049,-20,-4,36,-250,-50,-200,150
,97,2023-10-27 11:01:29.23,252,-215,-2044,-20,-8,42,-82,130,-212,-24
,98,2023-10-27 11:01:29.24,255,-199,-2042,-19,-7,47,-241,-21,-220,131
,99,2023-10-27 11:01:29.25,257,-205,-2058,-24,-10,44,-70,155,-225,-42
,100,2023-10-27 11:01:29.26,242,-198,-2057,-31,-9,48,-253,10,-263,121
,101,2023-10-27 11:01:29.27,260,-202,-2054,-38,-9,53,-83,183,-266,-50
,102,2023-10-27 11:01:29.28,251,-201,-2034,-48,-1,54,-258,37,-295,110
,103,2023-10-27 11:01:29.29,228,-211,-2032,-43,-16,60,-90,191,-281,-50
,104,2023-10-27 11:01:29.30,247,-219,-2052,-38,-26,67,-261,40,-301,110
,105,2023-10-27 11:01:29.31,246,-216,-2027,-38,-17,72,-91,179,-270,-44
,106,2023-10-27 11:01:29.32,245,-208,-2026,-31,-22,77,-257,42,-299,107
,107,2023-10-27 11:01:29.33,235,-209,-2030,-23,-31,79,-94,180,-274,-43
,108,2023-10-27 11:01:29.34,253,-196,-2045,-22,-13,77,-262,47,-309,107
,109,2023-10-27 11:01:29.35,221,-207,-2040,-20,-15,74,-101,178,-279,-38
,110,2023-10-27 11:01:29.36,244,-207,-2050,-8,-30,75,-261,51,-312,105
,111,2023-10-27 11:01:29.37,237,-211,-2042,-2,-24,72,-98,181,-279,-41
,112,2023-10-27 11:01:29.38,241,-203,-2040,10,-33,67,-259,57,-316,101
,113,2023-10-27 11:01:29.39,244,-199,-2043,16,-29,54,-99,182,-281,-41
,114,2023-10-27 11:01:29.40,232,-203,-2040,23,-17,45,-261,58,-319,101
,115,2023-10-27 11:01:29.41,233,-206,-2027,35,-22,36,-112,169,-281,-28
,116,2023-10-27 11:01:29.42,245,-203,-2024,52,-22,26,-269,53,-322,108
,117,2023-10-27 11:01:29.43,241,-208,-2007,65,-11,12,-114,164,-278,-25
,118,2023-10-27 11:01:29.44,232,-221,-2009,80,-15,0,-268,61,-329,103
,119,2023-10-27 11:01:29.45,254,-215,-2020,87,1,-12,-123,164,-287,-20
,120,2023-10-27 11:01:29.46,252,-214,-2025,94,10,-23,-267,63,-330,102
,121,2023-10-27 11:01:29.47,257,-212,-2020,96,18,-32,-120,156,-276,-18
,122,2023-10-27 11:01:29.48,263,-205,-2015,95,33,-40,-269,64,-333,102
,123,2023-10-27 11:01:29.49,255,-236,-2022,85,47,-46,-131,155,-286,-12
,124,2023-10-27 11:01:29.50,241,-239,-2036,78,55,-52,-286,56,-342,115
,125,2023-10-27 11:01:29.51,241,-238,-2039,75,57,-53,-133,150,-283,-8
,126,2023-10-27 11:01:29.52,248,-229,-2036,70,58,-53,-283,42,-325,120
,127,2023-10-27 11:01:29.53,262,-217,-2034,62,57,-54,-157,122,-279,17
,128,2023-10-27 11:01:29.54,247,-231,-2035,54,60,-58,-286,55,-341,115
,129,2023-10-27 11:01:29.55,255,-228,-2052,45,58,-56,-147,137,-284,5
,130,2023-10-27 11:01:29.56,252,-226,-2051,38,50,-58,-290,42,-332,124
,131,2023-10-27 11:01:29.57,252,-227,-2049,33,41,-56,-137,138,-275,0
,132,2023-10-27 11:01:29.58,253,-227,-2040,29,37,-59,-252,85,-337,83
,133,2023-10-27 11:01:29.59,246,-232,-2040,23,39,-63,-128,140,-268,-6
,134,2023-10-27 11:01:29.60,261,-219,-2038,17,39,-65,-319,-41,-278,180
,135,2023-10-27 11:01:29.61,257,-217,-2032,15,40,-66,-200,29,-229,85
,136,2023-10-27 11:01:29.62,235,-222,-2045,10,37,-69,-281,-9,-272,145
,137,2023-10-27 11:01:29.63,258,-237,-2029,11,30,-71,-116,116,-232,0
,138,2023-10-27 11:01:29.64,242,-228,-2045,15,31,-69,-205,81,-286,62
,139,2023-10-27 11:01:29.65,246,-233,-2030,13,24,-72,-66,167,-233,-50
,140,2023-10-27 11:01:29.66,253,-236,-2034,22,16,-67,-188,68,-256,60
,141,2023-10-27 11:01:29.67,251,-227,-2031,25,17,-67,-83,111,-194,-14
,142,2023-10-27 11:01:29.68,258,-222,-2025,30,9,-64,-200,43,-243,78
,143,2023-10-27 11:01:29.69,256,-229,-2027,24,21,-61,-84,114,-198,-15
,144,2023-10-27 11:01:29.70,255,-222,-2025,26,22,-61,-194,54,-248,70
,145,2023-10-27 11:01:29.71,260,-222,-2037,26,23,-56,-85,111,-196,-13
,146,2023-10-27 11:01:29.72,267,-225,-2041,24,29,-54,-190,56,-246,67
,147,2023-10-27 11:01:29.73,238,-229,-2031,23,31,-51,-83,108,-191,-12
,148,2023-10-27 11:01:29.74,262,-225,-2037,25,29,-43,-186,61,-247,62
,149,2023-10-27 11:01:29.75,245,-229,-2045,29,26,-42,-85,103,-188,-9
,150,2023-10-27 11:01:29.76,270,-228,-2041,33,36,-37,-179,61,-240,59
,151,2023-10-27 11:01:29.77,266,-226,-2028,32,44,-35,-77,103,-180,-13
,152,2023-10-27 11:01:29.78,260,-232,-2027,40,31,-31,-174,70,-244,52
,153,2023-10-27 11:01:29.79,280,-222,-2034,41,45,-30,-82,104,-186,-11
,154,2023-10-27 11:01:29.80,268,-227,-2027,45,45,-29,-176,70,-246,53
