// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 12:03:24.99,-34,-114,-2049,-2,2,21,-80,-244,164,162
,2,2023-10-27 12:03:25.00,-26,-111,-2053,-2,5,24,-85,-252,167,168
,3,2023-10-27 12:03:25.01,-29,-112,-2059,0,7,26,-81,-245,164,163
,4,2023-10-27 12:03:25.02,-27,-112,-2055,-2,1,23,-79,-246,167,162
,5,2023-10-27 12:03:25.03,-37,-110,-2054,-1,1,23,-76,-242,166,159
,6,2023-10-27 12:03:25.04,-28,-102,-2055,-2,3,22,-79,-250,171,164
,7,2023-10-27 12:03:25.05,-28,-102,-2050,-4,1,17,-86,-250,164,168
,8,2023-10-27 12:03:25.06,-30,-107,-2050,-3,5,19,-88,-255,167,171
,9,2023-10-27 12:03:25.07,-22,-110,-2047,-3,6,15,-88,-250,162,169
,10,2023-10-27 12:03:25.08,-20,-114,-2056,-4,7,16,-83,-251,168,167
,11,2023-10-27 12:03:25.09,-20,-110,-2058,-4,8,16,-91,-253,162,172
,12,2023-10-27 12:03:25.10,-20,-111,-2059,-2,4,14,-91,-254,163,172
,13,2023-10-27 12:03:25.11,-24,-105,-2057,-3,1,14,-98,-259,161,178
,14,2023-10-27 12:03:25.12,-25,-109,-2063,1,5,17,-90,-252,162,171
,15,2023-10-27 12:03:25.13,-16,-105,-2053,1,4,14,-96,-262,166,179
,16,2023-10-27 12:03:25.14,-17,-108,-2053,-1,3,17,-90,-254,164,172
,17,2023-10-27 12:03:25.15,-30,-113,-2055,2,1,14,-99,-267,168,183
,18,2023-10-27 12:03:25.16,-35,-107,-2055,2,4,16,-89,-250,161,169
,19,2023-10-27 12:03:25.17,-17,-111,-2049,5,1,17,-100,-265,165,182
,20,2023-10-27 12:03:25.18,-25,-114,-2054,7,-3,19,-88,-252,164,170
,21,2023-10-27 12:03:25.19,-29,-111,-2052,6,-1,22,-104,-273,169,188
,22,2023-10-27 12:03:25.20,-32,-109,-2056,8,0,25,-93,-254,161,173
,23,2023-10-27 12:03:25.21,-22,-106,-2051,9,0,23,-111,-272,161,191
,24,2023-10-27 12:03:25.22,-27,-111,-2050,9,-4,25,-92,-252,160,172
,25,2023-10-27 12:03:25.23,-30,-112,-2055,10,-3,24,-111,-277,166,194
,26,2023-10-27 12:03:25.24,-25,-109,-2054,12,5,25,-94,-254,160,174
,27,2023-10-27 12:03:25.25,-26,-111,-2055,13,9,24,-117,-282,165,199
,28,2023-10-27 12:03:25.26,-24,-110,-2059,15,5,24,-96,-256,160,176
,29,2023-10-27 12:03:25.27,-31,-113,-2053,13,8,22,-116,-284,168,200
,30,2023-10-27 12:03:25.28,-28,-105,-2056,13,2,19,-94,-254,160,174
,31,2023-10-27 12:03:25.29,-25,-105,-2046,11,6,20,-119,-285,166,202
,32,2023-10-27 12:03:25.30,-33,-103,-2048,6,7,17,-92,-252,160,172
,33,2023-10-27 12:03:25.31,-22,-106,-2067,4,11,16,-123,-285,162,204
,34,2023-10-27 12:03:25.32,-24,-106,-2065,1,6,14,-93,-252,159,172
,35,2023-10-27 12:03:25.33,-18,-107,-2062,3,0,15,-123,-288,165,205
,36,2023-10-27 12:03:25.34,-27,-104,-2050,1,-1,15,-90,-250,160,170
,37,2023-10-27 12:03:25.35,-31,-104,-2044,-2,-1,16,-125,-292,167,208
,38,2023-10-27 12:03:25.36,-17,-103,-2051,-3,-1,22,-93,-255,162,174
,39,2023-10-27 12:03:25.37,-15,-105,-2046,-2,-3,21,-130,-293,163,211
,40,2023-10-27 12:03:25.38,-25,-110,-2054,-3,-4,19,-94,-252,158,173
,41,2023-10-27 12:03:25.39,-22,-104,-2052,-1,-5,23,-133,-297,164,215
,42,2023-10-27 12:03:25.40,-34,-108,-2045,-2,-8,28,-94,-253,159,173
,43,2023-10-27 12:03:25.41,-37,-105,-2057,-2,-7,26,-145,-301,156,223
,44,2023-10-27 12:03:25.42,-38,-102,-2050,0,-7,30,-96,-250,154,173
,45,2023-10-27 12:03:25.43,-27,-100,-2057,-1,-9,30,-138,-296,158,217
,46,2023-10-27 12:03:25.44,-26,-99,-2063,0,-6,32,-86,-242,156,164
,47,2023-10-27 12:03:25.45,-32,-96,-2051,3,-4,28,-137,-297,160,217
,48,2023-10-27 12:03:25.46,-39,-103,-2055,5,-1,28,-90,-246,156,168
,49,2023-10-27 12:03:25.47,-16,-100,-2069,6,-6,24,-137,-299,162,218
,50,2023-10-27 12:03:25.48,-37,-84,-2064,0,5,20,-90,-248,158,169
,51,2023-10-27 12:03:25.49,-36,-104,-2058,-6,12,14,-139,-302,163,220
,52,2023-10-27 12:03:25.50,-25,-115,-2056,-1,4,12,-88,-248,160,168
,53,2023-10-27 12:03:25.51,-33,-101,-2054,7,3,11,-140,-301,161,220
,54,2023-10-27 12:03:25.52,-25,-128,-2046,11,3,14,-89,-244,155,166
,55,2023-10-27 12:03:25.53,-30,-124,-2043,14,11,22,-138,-299,161,218
,56,2023-10-27 12:03:25.54,-32,-110,-2053,11,21,25,-88,-245,157,166
,57,2023-10-27 12:03:25.55,-26,-114,-2058,14,23,28,-141,-303,162,222
,58,2023-10-27 12:03:25.56,-28,-111,-2051,16,26,33,-86,-244,158,165
,59,2023-10-27 12:03:25.57,-19,-108,-2068,27,20,34,-137,-301,164,219
,60,2023-10-27 12:03:25.58,-33,-84,-2067,35,17,32,-84,-240,156,162
,61,2023-10-27 12:03:25.59,-34,-89,-2064,42,4,35,-138,-302,164,220
,62,2023-10-27 12:03:25.60,-24,-100,-2054,54,-5,32,-84,-243,159,163
,63,2023-10-27 12:03:25.61,-13,-104,-2056,60,-5,34,-139,-304,165,221
,64,2023-10-27 12:03:25.62,-15,-99,-2059,61,-8,32,-81,-244,163,162
,65,2023-10-27 12:03:25.63,-33,-94,-2044,57,-4,25,-138,-306,168,222
,66,2023-10-27 12:03:25.64,-31,-103,-2047,55,-4,19,-82,-241,159,161
,67,2023-10-27 12:03:25.65,-30,-90,-2041,51,-8,14,-140,-306,166,223
,68,2023-10-27 12:03:25.66,-20,-94,-2054,39,-3,8,-81,-244,163,162
,69,2023-10-27 12:03:25.67,-35,-109,-2051,24,6,7,-142,-308,166,225
,70,2023-10-27 12:03:25.68,-32,-119,-2062,15,2,4,-84,-242,158,163
,71,2023-10-27 12:03:25.69,-40,-107,-2062,7,-4,5,-143,-310,167,226
,72,2023-10-27 12:03:25.70,-22,-119,-2050,5,-18,5,-83,-244,161,163
,73,2023-10-27 12:03:25.71,-40,-121,-2059,3,-18,6,-144,-311,167,227
,74,2023-10-27 12:03:25.72,-30,-114,-2057,-2,-17,8,-87,-244,157,165
,75,2023-10-27 12:03:25.73,-27,-117,-2052,-5,-18,8,-146,-312,166,229
,76,2023-10-27 12:03:25.74,-38,-119,-2049,-4,-22,11,-85,-246,161,165
,77,2023-10-27 12:03:25.75,-33,-125,-2047,1,-19,11,-149,-312,163,230
,78,2023-10-27 12:03:25.76,-28,-109,-2040,7,-16,16,-86,-245,159,165
,79,2023-10-27 12:03:25.77,-33,-116,-2056,7,-16,16,-149,-312,163,230
,80,2023-10-27 12:03:25.78,-35,-121,-2054,11,-20,19,-89,-243,154,166
,81,2023-10-27 12:03:25.79,-37,-121,-2056,11,-16,25,-143,-309,166,226
,82,2023-10-27 12:03:25.80,-39,-120,-2051,12,-17,29,-86,-242,156,164
,83,2023-10-27 12:03:25.81,-32,-120,-2046,12,-13,30,-146,-311,165,228
,84,2023-10-27 12:03:25.82,-30,-108,-2056,13,-12,34,-95,-249,154,172
,85,2023-10-27 12:03:25.83,-39,-115,-2055,10,-10,35,-148,-313,165,230
,86,2023-10-27 12:03:25.84,-38,-121,-2062,8,-6,37,-88,-242,154,165
,87,2023-10-27 12:03:25.85,-35,-120,-2058,10,-8,36,-148,-310,162,229
,88,2023-10-27 12:03:25.86,-28,-111,-2065,10,-4,38,-90,-242,152,166
,89,2023-10-27 12:03:25.87,-42,-103,-2054,10,-8,39,-150,-313,163,231
,90,2023-10-27 12:03:25.88,-42,-109,-2051,11,-4,41,-91,-244,153,167
,91,2023-10-27 12:03:25.89,-42,-108,-2045,13,-5,40,-152,-314,162,233
,92,2023-10-27 12:03:25.90,-34,-106,-2050,18,2,41,-90,-242,152,166
,93,2023-10-27 12:03:25.91,-38,-103,-2042,20,6,32,-150,-312,162,231
,94,2023-10-27 12:03:25.92,-40,-100,-2042,22,14,35,-86,-239,153,162
,95,2023-10-27 12:03:25.93,-32,-98,-2053,25,18,31,-150,-311,161,230
,96,2023-10-27 12:03:25.94,-24,-108,-2052,29,14,27,-85,-237,152,161
,97,2023-10-27 12:03:25.95,-37,-102,-2050,31,11,24,-149,-312,163,230
,98,2023-10-27 12:03:25.96,-30,-107,-2058,31,5,18,-83,-238,155,160
,99,2023-10-27 12:03:25.97,-42,-110,-2058,30,2,19,-149,-310,161,229
,100,2023-10-27 12:03:25.98,-48,-120,-2053,29,-6,19,-88,-239,151,163
,101,2023-10-27 12:03:25.99,-36,-112,-2047,29,-9,21,-166,-327,161,246
,102,2023-10-27 12:03:26.00,-39,-107,-2045,27,-7,18,-111,-264,153,187
,103,2023-10-27 12:03:26.01,-27,-105,-2038,21,-1,15,-190,-355,165,272
,104,2023-10-27 12:03:26.02,-34,-118,-2049,17,6,12,-125,-282,157,203
,105,2023-10-27 12:03:26.03,-48,-123,-2059,16,8,12,-180,-352,172,266
,106,2023-10-27 12:03:26.04,-43,-120,-2055,16,10,14,-109,-267,158,188
,107,2023-10-27 12:03:26.05,-41,-122,-2054,16,4,16,-167,-333,166,250
,108,2023-10-27 12:03:26.06,-29,-123,-2054,13,10,17,-99,-254,155,176
,109,2023-10-27 12:03:26.07,-26,-121,-2052,13,13,21,-161,-324,163,242
,110,2023-10-27 12:03:26.08,-30,-121,-2056,13,10,20,-97,-250,153,173
,111,2023-10-27 12:03:26.09,-33,-119,-2049,12,5,21,-155,-321,166,238
,112,2023-10-27 12:03:26.10,-34,-123,-2052,12,4,20,-91,-248,157,169
,113,2023-10-27 12:03:26.11,-34,-118,-2046,11,4,18,-152,-317,165,234
,114,2023-10-27 12:03:26.12,-36,-126,-2050,9,3,22,-88,-241,153,164
,115,2023-10-27 12:03:26.13,-39,-122,-2051,10,-1,18,-149,-314,165,231
,116,2023-10-27 12:03:26.14,-31,-127,-2048,11,1,20,-88,-240,152,164
,117,2023-10-27 12:03:26.15,-46,-125,-2056,7,7,19,-146,-313,167,229
,118,2023-10-27 12:03:26.16,-38,-131,-2046,3,5,18,-85,-238,153,161
,119,2023-10-27 12:03:26.17,-36,-122,-2050,3,3,19,-147,-308,161,227
,120,2023-10-27 12:03:26.18,-27,-122,-2050,0,4,19,-92,-241,149,166
,121,2023-10-27 12:03:26.19,-35,-117,-2049,-1,0,17,-151,-315,164,233
,122,2023-10-27 12:03:26.20,-42,-133,-2065,-5,0,19,-88,-242,154,165
,123,2023-10-27 12:03:26.21,-33,-133,-2061,-6,-1,18,-150,-311,161,230
,124,2023-10-27 12:03:26.22,-28,-122,-2054,-2,-11,19,-88,-240,152,164
,125,2023-10-27 12:03:26.23,-18,-132,-2050,-1,-9,18,-157,-318,161,237
,126,2023-10-27 12:03:26.24,-31,-124,-2046,-2,-2,17,-94,-246,152,170
,127,2023-10-27 12:03:26.25,-31,-122,-2041,0,3,12,-152,-315,163,233
,128,2023-10-27 12:03:26.26,-28,-127,-2050,-7,6,15,-96,-241,145,168
,129,2023-10-27 12:03:26.27,-26,-127,-2049,-5,6,12,-150,-309,159,229
,130,2023-10-27 12:03:26.28,-31,-134,-2052,-7,12,14,-96,-245,149,170
,131,2023-10-27 12:03:26.29,-39,-131,-2060,-8,11,16,-152,-313,161,232
,132,2023-10-27 12:03:26.30,-27,-132,-2062,-16,2,15,-98,-249,151,173
,133,2023-10-27 12:03:26.31,-32,-140,-2061,-22,0,20,-153,-317,164,235
,134,2023-10-27 12:03:26.32,-32,-135,-2048,-30,-5,21,-100,-248,148,174
,135,2023-10-27 12:03:26.33,-31,-135,-2058,-41,-6,19,-152,-316,164,234
,136,2023-10-27 12:03:26.34,-43,-131,-2057,-50,-11,21,-100,-249,149,174
,137,2023-10-27 12:03:26.35,-31,-121,-2057,-58,-14,25,-147,-311,164,229
,138,2023-10-27 12:03:26.36,-27,-133,-2049,-68,-16,28,-96,-247,151,171
,139,2023-10-27 12:03:26.37,-34,-127,-2039,-75,-17,28,-146,-311,165,228
,140,2023-10-27 12:03:26.38,-23,-122,-2043,-83,-13,26,-100,-251,151,175
,141,2023-10-27 12:03:26.39,-25,-135,-2043,-91,-10,31,-148,-310,162,229
,142,2023-10-27 12:03:26.40,-40,-141,-2060,-100,-5,37,-98,-250,152,174
,143,2023-10-27 12:03:26.41,-46,-134,-2068,-106,-16,42,-144,-308,164,226
,144,2023-10-27 12:03:26.42,-36,-144,-2047,-114,-23,50,-98,-248,150,173
,145,2023-10-27 12:03:26.43,-38,-142,-2029,-121,-23,55,-145,-303,158,224
,146,2023-10-27 12:03:26.44,-17,-143,-2010,-127,-16,61,-102,-250,148,176
,147,2023-10-27 12:03:26.45,-2,-126,-1988,-134,-5,59,-147,-306,159,226
,148,2023-10-27 12:03:26.46,15,-129,-1967,-146,28,54,-107,-256,149,181
,149,2023-10-27 12:03:26.47,39,-162,-1991,-150,55,41,-149,-312,163,230
,150,2023-10-27 12:03:26.48,42,-191,-2071,-138,65,26,-108,-259,151,183
,151,2023-10-27 12:03:26.49,37,-248,-2139,-129,64,20,-151,-311,160,231
,152,2023-10-27 12:03:26.50,61,-275,-2076,-117,46,29,-114,-261,147,187
,153,2023-10-27 12:03:26.51,121,-305,-1992,-103,39,35,-160,-318,158,239
,154,2023-10-27 12:03:26.52,150,-333,-1953,-85,65,25,-125,-274,149,199
,155,2023-10-27 12:03:26.53,169,-360,-1992,-65,101,16,-172,-332,160,252
,156,2023-10-27 12:03:26.54,183,-392,-2061,-39,123,11,-140,-287,147,213
,157,2023-10-27 12:03:26.55,194,-407,-2105,-32,123,11,-184,-339,155,261
,158,2023-10-27 12:03:26.56,214,-443,-2131,-39,112,14,-149,-295,146,222
,159,2023-10-27 12:03:26.57,230,-480,-2152,-51,94,14,-194,-349,155,271
