// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 12:27:34.85,150,-113,-2055,-64,-71,50,516,645,-129,-580
,2,2023-10-27 12:27:34.86,131,-127,-2044,-52,-58,44,397,474,-77,-435
,3,2023-10-27 12:27:34.87,140,-118,-2057,-38,-59,35,507,642,-135,-574
,4,2023-10-27 12:27:34.88,133,-124,-2052,-35,-39,27,397,472,-75,-434
,5,2023-10-27 12:27:34.89,145,-117,-2032,-25,-37,9,515,647,-132,-581
,6,2023-10-27 12:27:34.90,123,-124,-2035,-8,-28,-2,397,478,-81,-437
,7,2023-10-27 12:27:34.91,128,-113,-2043,8,-17,-19,491,633,-142,-562
,8,2023-10-27 12:27:34.92,139,-125,-2024,16,-11,-34,398,475,-77,-436
,9,2023-10-27 12:27:34.93,137,-127,-2021,24,8,-50,489,632,-143,-560
,10,2023-10-27 12:27:34.94,149,-125,-1992,34,-5,-61,408,489,-81,-448
,11,2023-10-27 12:27:34.95,142,-130,-1989,46,3,-68,474,618,-144,-546
,12,2023-10-27 12:27:34.96,164,-129,-2002,51,17,-83,420,496,-76,-458
,13,2023-10-27 12:27:34.97,157,-138,-2000,50,29,-88,483,628,-145,-555
,14,2023-10-27 12:27:34.98,150,-123,-1988,49,44,-94,429,505,-76,-467
,15,2023-10-27 12:27:34.99,147,-131,-2012,51,45,-95,479,619,-140,-549
,16,2023-10-27 12:27:35.00,157,-138,-2030,46,32,-94,444,510,-66,-477
,17,2023-10-27 12:27:35.01,148,-131,-2047,43,20,-95,484,619,-135,-551
,18,2023-10-27 12:27:35.02,149,-127,-2056,36,27,-88,449,521,-72,-485
,19,2023-10-27 12:27:35.03,144,-101,-2081,19,5,-88,477,613,-136,-545
,20,2023-10-27 12:27:35.04,138,-108,-2103,-7,-1,-89,459,530,-71,-494
,21,2023-10-27 12:27:35.05,141,-100,-2114,-31,-15,-93,476,613,-137,-544
,22,2023-10-27 12:27:35.06,140,-106,-2104,-54,-18,-90,465,531,-66,-498
,23,2023-10-27 12:27:35.07,132,-127,-2096,-61,-11,-96,472,597,-125,-534
,24,2023-10-27 12:27:35.08,131,-133,-2110,-62,-14,-92,479,540,-61,-509
,25,2023-10-27 12:27:35.09,140,-152,-2096,-63,-1,-90,466,601,-135,-533
,26,2023-10-27 12:27:35.10,149,-168,-2100,-57,11,-88,481,548,-67,-514
,27,2023-10-27 12:27:35.11,148,-176,-2057,-42,35,-80,457,594,-137,-525
,28,2023-10-27 12:27:35.12,154,-176,-2002,-18,46,-77,488,553,-65,-520
,29,2023-10-27 12:27:35.13,149,-187,-2007,1,86,-79,445,590,-145,-517
,30,2023-10-27 12:27:35.14,138,-190,-2017,10,109,-75,479,552,-73,-515
,31,2023-10-27 12:27:35.15,140,-165,-2012,16,134,-74,433,577,-144,-505
,32,2023-10-27 12:27:35.16,143,-161,-1976,25,154,-73,480,559,-79,-519
,33,2023-10-27 12:27:35.17,146,-145,-1970,35,169,-68,427,573,-146,-500
,34,2023-10-27 12:27:35.18,132,-127,-1949,24,191,-69,481,552,-71,-516
,35,2023-10-27 12:27:35.19,140,-150,-1944,19,198,-69,422,566,-144,-494
,36,2023-10-27 12:27:35.20,136,-158,-1994,15,194,-68,493,565,-72,-529
,37,2023-10-27 12:27:35.21,144,-138,-2000,11,179,-57,413,567,-154,-490
,38,2023-10-27 12:27:35.22,154,-117,-2013,1,173,-56,487,567,-80,-527
,39,2023-10-27 12:27:35.23,151,-116,-2076,-26,169,-60,408,556,-148,-482
,40,2023-10-27 12:27:35.24,149,-116,-2132,-47,155,-61,496,573,-77,-534
,41,2023-10-27 12:27:35.25,141,-108,-2133,-54,119,-58,404,554,-150,-479
,42,2023-10-27 12:27:35.26,149,-122,-2091,-45,100,-52,488,567,-79,-527
,43,2023-10-27 12:27:35.27,153,-127,-2073,-34,91,-49,381,543,-162,-462
,44,2023-10-27 12:27:35.28,149,-156,-2071,-30,84,-43,470,561,-91,-515
