// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 16g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2023-10-27 12:04:18.31,10,-133,-2053,61,27,4,22,-439,461,208
,2,2023-10-27 12:04:18.32,4,-128,-2054,56,28,5,-41,-432,391,236
,3,2023-10-27 12:04:18.33,4,-140,-2066,50,32,5,30,-433,463,201
,4,2023-10-27 12:04:18.34,20,-141,-2053,39,39,7,-34,-423,389,228
,5,2023-10-27 12:04:18.35,11,-166,-2048,36,28,8,38,-418,456,190
,6,2023-10-27 12:04:18.36,16,-170,-2062,41,19,8,-30,-409,379,219
,7,2023-10-27 12:04:18.37,19,-167,-2052,43,18,15,47,-398,445,175
,8,2023-10-27 12:04:18.38,8,-172,-2050,30,14,16,-22,-394,372,208
,9,2023-10-27 12:04:18.39,24,-175,-2052,17,7,20,54,-386,440,166
,10,2023-10-27 12:04:18.40,21,-187,-2057,5,3,27,-18,-394,376,206
,11,2023-10-27 12:04:18.41,32,-194,-2076,-6,3,30,59,-384,443,162
,12,2023-10-27 12:04:18.42,32,-187,-2084,-24,-6,32,-14,-394,380,204
,13,2023-10-27 12:04:18.43,40,-187,-2076,-45,-9,33,62,-380,442,159
,14,2023-10-27 12:04:18.44,29,-205,-2075,-54,-20,37,-4,-392,388,198
,15,2023-10-27 12:04:18.45,29,-185,-2072,-69,-30,36,66,-379,445,156
,16,2023-10-27 12:04:18.46,20,-163,-2084,-81,-40,35,-12,-399,387,205
,17,2023-10-27 12:04:18.47,18,-162,-2059,-101,-45,34,55,-389,444,167
,18,2023-10-27 12:04:18.48,18,-160,-2076,-108,-64,31,-18,-410,392,214
,19,2023-10-27 12:04:18.49,21,-148,-2068,-115,-72,32,61,-385,446,162
,20,2023-10-27 12:04:18.50,13,-145,-2033,-116,-73,32,-23,-418,395,220
,21,2023-10-27 12:04:18.51,17,-147,-2032,-105,-77,26,53,-392,445,169
,22,2023-10-27 12:04:18.52,7,-149,-2039,-91,-80,24,-38,-432,394,235
,23,2023-10-27 12:04:18.53,-6,-146,-2036,-72,-78,26,42,-406,448,182
,24,2023-10-27 12:04:18.54,-11,-135,-2040,-63,-68,22,-41,-438,397,239
,25,2023-10-27 12:04:18.55,-12,-134,-2033,-51,-72,16,50,-401,451,175
,26,2023-10-27 12:04:18.56,-7,-125,-2044,-38,-69,17,-44,-444,400,244
,27,2023-10-27 12:04:18.57,-20,-124,-2042,-36,-56,16,48,-407,455,179
,28,2023-10-27 12:04:18.58,-13,-120,-2037,-42,-47,15,-47,-451,404,249
,29,2023-10-27 12:04:18.59,-31,-122,-2048,-42,-41,15,46,-407,453,180
,30,2023-10-27 12:04:18.60,-24,-121,-2044,-41,-35,18,-47,-450,403,248
,31,2023-10-27 12:04:18.61,-23,-116,-2042,-43,-33,19,48,-403,451,177
,32,2023-10-27 12:04:18.62,-29,-122,-2050,-45,-27,20,-48,-453,405,250
,33,2023-10-27 12:04:18.63,-26,-119,-2060,-46,-26,25,44,-403,447,179
,34,2023-10-27 12:04:18.64,-27,-118,-2060,-46,-31,30,-49,-454,405,251
,35,2023-10-27 12:04:18.65,-14,-115,-2051,-47,-30,30,41,-403,444,181
,36,2023-10-27 12:04:18.66,-20,-115,-2050,-50,-26,34,-52,-463,411,257
,37,2023-10-27 12:04:18.67,-18,-108,-2054,-51,-26,33,40,-406,446,183
,38,2023-10-27 12:04:18.68,-28,-107,-2055,-50,-24,33,-54,-467,413,260
,39,2023-10-27 12:04:18.69,-10,-102,-2049,-52,-28,30,42,-404,446,181
,40,2023-10-27 12:04:18.70,-30,-102,-2047,-54,-27,28,-59,-471,412,265
,41,2023-10-27 12:04:18.71,-14,-103,-2049,-53,-33,29,39,-405,444,183
,42,2023-10-27 12:04:18.72,-28,-108,-2056,-52,-35,24,-57,-471,414,264
,43,2023-10-27 12:04:18.73,-22,-108,-2059,-52,-39,24,47,-401,448,177
,44,2023-10-27 12:04:18.74,-19,-108,-2049,-53,-38,25,-53,-466,413,259
,45,2023-10-27 12:04:18.75,-18,-111,-2046,-55,-42,24,52,-391,443,169
,46,2023-10-27 12:04:18.76,-11,-105,-2048,-59,-38,22,-48,-465,417,256
,47,2023-10-27 12:04:18.77,-20,-108,-2048,-61,-42,19,54,-393,447,169
,48,2023-10-27 12:04:18.78,-23,-99,-2062,-66,-40,22,-50,-471,421,260
,49,2023-10-27 12:04:18.79,-28,-93,-2068,-67,-44,18,47,-396,443,174
,50,2023-10-27 12:04:18.80,-30,-88,-2068,-66,-44,17,-52,-477,425,264
,51,2023-10-27 12:04:18.81,-34,-86,-2052,-59,-45,13,50,-398,448,174
,52,2023-10-27 12:04:18.82,-30,-87,-2053,-49,-44,10,-52,-480,428,266
,53,2023-10-27 12:04:18.83,-31,-82,-2047,-38,-38,8,44,-399,443,177
,54,2023-10-27 12:04:18.84,-35,-72,-2043,-26,-38,0,-55,-484,429,269
,55,2023-10-27 12:04:18.85,-46,-82,-2041,-9,-35,-3,52,-393,445,170
,56,2023-10-27 12:04:18.86,-50,-83,-2055,5,-28,-3,-58,-489,431,273
,57,2023-10-27 12:04:18.87,-34,-85,-2042,18,-24,-8,31,-411,442,190
,58,2023-10-27 12:04:18.88,-38,-77,-2044,32,-21,-12,-91,-525,434,308
,59,2023-10-27 12:04:18.89,-32,-76,-2040,41,-13,-18,3,-444,447,220
,60,2023-10-27 12:04:18.90,-46,-73,-2045,45,-2,-20,-114,-563,449,338
,61,2023-10-27 12:04:18.91,-43,-76,-2052,45,2,-22,-25,-484,459,254
,62,2023-10-27 12:04:18.92,-56,-82,-2053,47,3,-23,-128,-588,460,358
,63,2023-10-27 12:04:18.93,-51,-81,-2054,44,1,-23,-28,-491,463,259
,64,2023-10-27 12:04:18.94,-58,-79,-2052,40,-2,-18,-126,-585,459,355
,65,2023-10-27 12:04:18.95,-64,-76,-2059,37,3,-11,-22,-480,458,251
,66,2023-10-27 12:04:18.96,-55,-83,-2047,33,1,-10,-120,-575,455,347
,67,2023-10-27 12:04:18.97,-49,-72,-2052,38,5,-7,-16,-472,456,244
,68,2023-10-27 12:04:18.98,-58,-71,-2042,37,5,-10,-113,-570,457,341
,69,2023-10-27 12:04:18.99,-50,-66,-2044,39,12,-9,-8,-461,453,234
,70,2023-10-27 12:04:19.00,-45,-72,-2040,45,14,-11,-101,-554,453,327
,71,2023-10-27 12:04:19.01,-51,-81,-2052,51,14,-15,6,-441,447,217
,72,2023-10-27 12:04:19.02,-46,-81,-2051,58,10,-17,-91,-544,453,317
,73,2023-10-27 12:04:19.03,-59,-96,-2057,68,14,-16,9,-437,446,214
,74,2023-10-27 12:04:19.04,-38,-102,-2048,72,21,-14,-85,-538,453,311
,75,2023-10-27 12:04:19.05,-46,-101,-2047,71,21,-14,14,-427,441,206
,76,2023-10-27 12:04:19.06,-36,-101,-2054,74,27,-12,-77,-527,450,302
,77,2023-10-27 12:04:19.07,-32,-108,-2051,76,27,-10,14,-419,433,202
,78,2023-10-27 12:04:19.08,-38,-124,-2055,74,31,-5,-74,-522,448,298
,79,2023-10-27 12:04:19.09,-35,-119,-2052,76,35,-1,20,-408,428,194
,80,2023-10-27 12:04:19.10,-43,-132,-2051,70,35,4,-64,-514,450,289
,81,2023-10-27 12:04:19.11,-43,-141,-2060,69,29,8,19,-406,425,193
,82,2023-10-27 12:04:19.12,-27,-140,-2049,65,28,14,-65,-515,450,290
,83,2023-10-27 12:04:19.13,-14,-135,-2046,58,32,19,20,-405,425,192
,84,2023-10-27 12:04:19.14,-27,-129,-2042,47,38,23,-62,-513,451,287
,85,2023-10-27 12:04:19.15,-29,-133,-2050,38,38,21,22,-399,421,188
,86,2023-10-27 12:04:19.16,-28,-131,-2061,31,35,22,-58,-511,453,284
,87,2023-10-27 12:04:19.17,-29,-133,-2062,22,32,21,23,-397,420,187
,88,2023-10-27 12:04:19.18,-20,-128,-2059,19,29,19,-55,-506,451,280
,89,2023-10-27 12:04:19.19,-25,-122,-2056,13,24,16,27,-388,415,180
,90,2023-10-27 12:04:19.20,-27,-123,-2060,15,22,15,-56,-506,450,281
,91,2023-10-27 12:04:19.21,-25,-118,-2057,19,16,12,24,-390,414,183
,92,2023-10-27 12:04:19.22,-23,-124,-2050,24,6,3,-56,-509,453,282
,93,2023-10-27 12:04:19.23,-30,-123,-2053,24,10,1,25,-391,416,183
,94,2023-10-27 12:04:19.24,-26,-116,-2044,26,8,-5,-56,-510,454,283
,95,2023-10-27 12:04:19.25,-26,-120,-2046,30,6,-6,20,-392,412,186
,96,2023-10-27 12:04:19.26,-23,-121,-2048,30,9,-7,-44,-501,457,272
,97,2023-10-27 12:04:19.27,-27,-124,-2046,26,14,-7,25,-389,414,182
,98,2023-10-27 12:04:19.28,-25,-128,-2047,23,21,-6,-46,-507,461,276
